Trade Date,Stock Code,Cumulative Return,Market Value,区间,Excess Return,Industry Name
20211027,605286.SH,0.4740710494079214,450072.0,3.0,0.4926243766663123,机械设备
20211029,300496.SZ,0.1165227515280877,5780746.3952,5.0,0.1021259081634833,计算机
20211103,002916.SZ,0.0217321140398063,5261123.9762,5.0,0.0110065917124591,电子
20211105,002185.SZ,0.0902990517870168,3811345.2496,5.0,0.0804179334074048,电子
20211110,605259.SH,0.083639705882353,291368.0,2.0,0.079045215322659,机械设备
20211112,600699.SH,0.0264496439471007,3075454.2348,5.0,0.0296505810707067,汽车
20211117,300224.SZ,0.2500388742030788,1159786.2102,4.0,0.2272649013235075,有色金属
20211117,600416.SH,0.0955116696588866,2040800.0073,5.0,0.0727376967793154,电气设备
20211117,605199.SH,0.060301507537688,988668.7262,4.0,0.0375275346581167,医药生物
20211118,002232.SZ,0.0354362416107383,471056.3686,3.0,0.0206185026585972,计算机
20211118,300706.SZ,0.0710172744721691,486682.3568,3.0,0.0561995355200279,电子
20211118,688718.SH,-0.0078806642274131,636809.8357,3.0,-0.0226984031795542,化工
20211119,300166.SZ,0.0365893498856582,1249181.4777,4.0,0.0176817744766757,计算机
20211119,300410.SZ,0.0605725130476038,505027.3808,3.0,0.0416649376386213,机械设备
20211124,002553.SZ,0.033003915718814,427344.0,2.0,0.0367386128004505,汽车
20211126,002177.SZ,0.149547422274695,481834.0891,3.0,0.1513002343985451,计算机
20211126,300941.SZ,0.0508788159111932,692055.0,3.0,0.0526316280350432,计算机
20211201,300237.SZ,-0.0336171141672124,411219.5203,2.0,-0.0299244675166027,建筑装饰
20211202,002903.SZ,-0.1446070091867982,281999.85,1.0,-0.1537338709942176,机械设备
20211202,300948.SZ,-0.0772219524040797,387127.65,2.0,-0.086348814211499,建筑装饰
20211209,002043.SZ,0.1033653846153848,784093.5572,3.0,0.0980648990341745,建筑材料
20211215,603126.SH,-0.0091678420310293,556165.5,3.0,0.0079559361627193,公用事业
20211216,300177.SZ,0.05517302259887,752354.9257,3.0,0.0642039228613092,计算机
20211216,603697.SH,0.0342163355408391,576988.1352,3.0,0.0432472358032783,食品饮料
20211217,601599.SH,0.0250240615976902,379497.3821,2.0,0.0369770389974409,传媒
20211222,300108.SZ,0.0393667094565681,261077.7522,1.0,0.0358862198398615,医药生物
20211222,603566.SH,-0.0245243128964058,723366.0,3.0,-0.0280048025131125,农林牧渔
20211224,300110.SZ,0.093494183541577,529631.4159,3.0,0.0975016952271522,医药生物
20211229,002345.SZ,0.1988194258116447,526044.7828,3.0,0.2107465416796372,轻工制造
20211229,002440.SZ,0.043135628369971,1091824.5,4.0,0.0550627442379636,化工
20211229,300024.SZ,0.0008661133164917,1853564.665,4.0,0.0127932291844843,机械设备
20211230,605108.SH,0.111156022635408,484380.0,2.0,0.1162157183528117,休闲服务
20220107,605507.SH,-0.039440203562341,1736823.438,4.0,-0.0246365318859924,医药生物
20220112,002172.SZ,-0.0022900763358778,371934.5724,2.0,-0.0084815940522783,化工
20220113,000019.SZ,-0.0025125628140699,859791.2995,4.0,0.0099838686965196,商业贸易
20220113,000630.SZ,-0.0417626728110597,4115874.5234,5.0,-0.02926624130047,有色金属
20220114,002875.SZ,0.004326663061114,234561.9753,1.0,0.0064657663382261,纺织服装
20220120,300368.SZ,-0.0913173652694608,645247.4352,3.0,-0.0540305739344598,计算机
20220121,605086.SH,-0.2354467927326659,332288.0,2.0,-0.1792893413332006,采掘
20220126,002155.SZ,-0.0885953608247422,1411194.3425,4.0,-0.0811113277684799,有色金属
20220209,603053.SH,-1.1102230246251563e-16,973334.55,4.0,-7.430283213072375e-05,公用事业
20220217,002774.SZ,0.0473627556512377,317496.6897,2.0,0.0330185870284811,机械设备
20220218,603815.SH,-0.0440528634361233,554556.1146,3.0,-0.0351716173848463,建筑装饰
20220223,002716.SZ,0.0474339035769832,751562.8899,3.0,0.0347592292245082,有色金属
20220223,300821.SZ,0.106052767718572,2410800.0,5.0,0.093378093366097,化工
20220223,601872.SH,-0.0043352601156072,3737715.0703,5.0,-0.0170099344680823,交通运输
20220223,603393.SH,0.0220588235294119,1127630.7298,4.0,0.0093841491769368,公用事业
20220224,000975.SZ,0.0132428587063584,2648993.0408,5.0,0.0197983504487536,有色金属
20220224,002237.SZ,0.0339243619965152,1437314.0288,4.0,0.0404798537389105,有色金属
20220224,600596.SH,0.0391928772761847,2262849.4173,5.0,0.0457483690185799,化工
20220303,000060.SZ,-0.0195749440715881,1916268.1718,5.0,0.0588839916664901,有色金属
20220304,002379.SZ,-0.1132838840188806,327019.2,2.0,-0.0568829025183786,有色金属
20220304,601598.SH,-0.1669829222011384,3567187.4678,5.0,-0.1105819407006364,交通运输
20220309,002882.SZ,-0.0935672514619881,502164.0,3.0,-0.0297450831730368,电气设备
20220309,600490.SH,-0.2042446941323344,1281261.6187,4.0,-0.1404225258433831,有色金属
20220310,603628.SH,0.0538573508005824,387427.0,2.0,0.0708288362594729,电气设备
20220324,600032.SH,0.0076388888888887,3022240.0,5.0,0.0157142066357768,公用事业
20220330,002433.SZ,-0.0125427594070692,527539.9616,3.0,-0.0171759059862071,医药生物
20220330,600257.SH,-0.0802841153680586,346009.5382,2.0,-0.0849172619471965,农林牧渔
20220330,600470.SH,0.1071428571428569,406326.4,2.0,0.1025097105637191,化工
20220413,002210.SZ,-0.1308223116733753,984656.1264,4.0,-0.1199420073948864,交通运输
20220413,600787.SH,-0.1134888789815228,1438669.8756,4.0,-0.1026085747030339,交通运输
20220414,300532.SZ,-0.0548148148148148,344248.795,2.0,-0.0414803058839676,计算机
20220414,600618.SH,0.0125404648721165,1720723.1643,5.0,0.0258749738029637,化工
20220415,600307.SH,-0.1182364729458916,1597156.1431,5.0,-0.0657452682739471,钢铁
20220421,600854.SH,0.1291666666666664,291935.6984,2.0,0.2038076685556344,家用电器
20220511,300179.SZ,0.1013461040641989,569916.2548,3.0,0.0780822325854906,机械设备
20220512,000068.SZ,0.1565452091767882,316094.8397,2.0,0.1455771684419482,公用事业
20220520,600163.SH,-0.0086486486486485,1569971.818,5.0,-0.0114979333321196,公用事业
20220526,600098.SH,-0.0652449860370651,2463118.5899,5.0,-0.0936791472310267,公用事业
20220601,000767.SZ,0.0280660377358492,1227699.9454,4.0,-0.0045067815604096,公用事业
20220601,600505.SH,-0.0081939228405599,346339.125,2.0,-0.0407667421368188,公用事业
20220608,000543.SZ,0.0045801526717557,999686.729,4.0,-0.0059037804690613,公用事业
20220610,300217.SZ,0.1468981035036964,739344.1574,4.0,0.1241266317294265,家用电器
20220610,300678.SZ,-0.0374414976599062,363369.5952,2.0,-0.0602129694341762,计算机
20220615,002094.SZ,0.0346907993966816,285340.6877,2.0,0.0162832134061845,化工
20220615,002324.SZ,0.1023715776943505,1386223.1873,4.0,0.0839639917038534,化工
20220615,600783.SH,0.0303702838453452,1044336.0895,4.0,0.0119626978548481,非银金融
20220615,601066.SH,0.0117345067840117,21889392.7171,5.0,-0.0066730792064852,非银金融
20220617,600255.SH,0.0763401627841704,473279.955,3.0,0.0566507650624636,有色金属
20220622,600010.SH,0.125941872981701,11168332.9988,5.0,0.0856856388684788,钢铁
20220623,300237.SZ,2.220446049250313e-16,392329.5777,2.0,-0.033352694583963,建筑装饰
20220623,600833.SH,0.0412560767310472,250302.8813,1.0,0.0079033821470839,医药生物
20220624,002452.SZ,-0.0594361188722375,452222.09,3.0,-0.0867876876439913,电气设备
20220624,002632.SZ,-0.0225179119754347,460329.5293,3.0,-0.0498694807471885,化工
20220624,300075.SZ,-0.0133829585049096,912968.3756,4.0,-0.0407345272766634,计算机
20220624,603359.SH,0.0151205557825908,547359.792,3.0,-0.0122310129891629,建筑装饰
20220629,000859.SZ,0.0135914332784183,614639.7219,3.0,0.0176574708971312,化工
20220629,002357.SZ,0.0157639450282944,186212.4874,1.0,0.0198299826470073,交通运输
20220629,002547.SZ,-0.0471544715447154,498601.2683,3.0,-0.0430884339260025,电子
20220629,002611.SZ,-0.0209080047789722,705927.2285,3.0,-0.0168419671602594,机械设备
20220629,002707.SZ,-0.0283978029683298,658933.5425,3.0,-0.024331765349617,休闲服务
20220629,300182.SZ,-0.005783582089552,1377604.0317,4.0,-0.0017175444708392,传媒
20220629,601816.SH,0.0040080160320639,24504135.8209,5.0,0.0080740536507767,交通运输
20220630,000793.SZ,-0.0278822055137843,533264.537,3.0,-0.0302249505301221,传媒
20220630,002135.SZ,-0.0263614290669441,1115431.1012,4.0,-0.0287041740832819,建筑装饰
20220630,600420.SH,-0.0743250397035467,1016702.4899,4.0,-0.0766677847198845,医药生物
20220701,000863.SZ,-0.0453608247422679,425142.7724,2.0,-0.0412984444762007,房地产
20220701,002161.SZ,0.0261096605744126,380975.061,2.0,0.0301720408404798,电子
20220701,002376.SZ,-0.058108108108108,556913.4406,3.0,-0.0540457278420408,计算机
20220701,300560.SZ,0.0604010630587097,354112.2558,2.0,0.0644634433247769,通信
20220706,001308.SZ,0.0850314465408805,1606850.8463,4.0,0.1216455588974507,
20220706,600642.SH,0.0368616841393305,3094584.1391,5.0,0.0734757964959007,公用事业
20220707,603929.SH,-0.0550607287449392,247284.24,1.0,-0.0363546511082615,建筑装饰
20220714,000885.SZ,-0.0220082530949107,635015.3942,3.0,-0.0331754452372393,交通运输
20220720,603869.SH,0.0383141762452108,477257.4806,3.0,0.0407078736862487,计算机
20220803,000592.SZ,0.0065573770491804,573738.9249,3.0,-0.0161803489398668,农林牧渔
20220803,300397.SZ,0.046878329426806,768690.5663,4.0,0.0241406034377587,国防军工
20220810,600444.SH,0.0522486772486774,220072.1638,1.0,0.0388005099382546,机械设备
20220811,000801.SZ,-0.0565545765150152,765059.3712,3.0,-0.0810102367164384,家用电器
20220811,000869.SZ,-0.0442617560013152,2121511.08,5.0,-0.0687174162027384,食品饮料
20220812,000503.SZ,0.2386666666666663,983421.2811,4.0,0.2347668559074252,医药生物
20220812,002351.SZ,0.0953863572035103,952233.597,4.0,0.0914865464442691,电子
20220819,003029.SZ,0.136645962732919,437667.2,2.0,0.1628819685217239,计算机
20220824,603167.SH,-0.0092118730808596,362648.7008,2.0,0.0206698486126943,交通运输
20220825,000554.SZ,-0.0416666666666667,288475.9908,2.0,-0.0233940523967084,化工
20220825,600339.SH,0.0132013201320133,1669361.0938,5.0,0.0314739344019716,采掘
20220825,600482.SH,-0.1105162523900571,3971333.7274,5.0,-0.0922436381200988,国防军工
20220826,000416.SZ,0.0140469847420681,212216.7261,1.0,0.0421061980164185,非银金融
20220826,002278.SZ,-0.0918287937743189,219801.4274,1.0,-0.0637695804999685,机械设备
20220901,600531.SH,0.0776699029126213,632340.7277,3.0,0.0649669077963706,有色金属
20220902,000573.SZ,0.6104800293147674,238078.6653,1.0,0.5974426381979832,房地产
20220907,600180.SH,-0.0341151385927503,862560.0205,4.0,-0.0295967823380608,交通运输
20220907,600800.SH,-0.0565045992115637,547833.862,3.0,-0.0519862429568741,计算机
20220907,601669.SH,0.0020020020020021,12480332.9414,5.0,0.0065203582566917,建筑装饰
20220907,603712.SH,0.1364727054589078,2728248.0,5.0,0.1409910617135974,通信
20220908,601868.SH,-0.0572519083969462,10381099.7454,5.0,-0.0318599783025008,建筑装饰
20220915,002561.SZ,0.0331081081081077,453181.67,3.0,0.0758381109619249,商业贸易
20220928,002551.SZ,0.0555110755270884,418983.8773,3.0,0.1034147381239664,医药生物
20221019,002349.SZ,-0.0898599329256265,1080418.0649,4.0,-0.049883993971339,医药生物
20221019,002864.SZ,-0.0748692540600055,317084.9325,2.0,-0.034893315105718,医药生物
20221019,002873.SZ,0.0073681786783328,303452.269,2.0,0.0473441176326203,医药生物
20221019,603122.SH,-0.1820128479657388,571603.581,3.0,-0.1420369090114512,
20221026,601579.SH,0.0843570843570846,580419.12,3.0,0.0777090964766893,食品饮料
20221027,300366.SZ,0.2394887942211521,648283.7521,3.0,0.2339938433513422,计算机
20221027,300678.SZ,0.0158139534883718,357639.4602,2.0,0.010319002618562,计算机
20221102,000711.SZ,-0.0595197835644235,320408.0264,2.0,-0.0952602381389647,公用事业
20221102,300560.SZ,0.0132958322679621,338047.0991,2.0,-0.022444622306579,通信
20221102,600056.SH,0.0641328917626034,2186976.1916,5.0,0.0283924371880621,医药生物
20221102,600572.SH,0.042575598014142,1133386.4577,4.0,0.0068351434396007,医药生物
20221102,601607.SH,0.0246048557927325,6960348.1608,5.0,-0.0111355987818086,医药生物
20221109,002424.SZ,0.0588539645582717,1023120.0,4.0,0.036922407033578,医药生物
20221109,300086.SZ,0.319877883310719,303750.0,2.0,0.2979463257860253,医药生物
20221109,300147.SZ,0.2406451612903226,427186.2631,2.0,0.2187136037656289,医药生物
20221109,300436.SZ,0.4128078817733991,655542.972,3.0,0.3908763242487054,医药生物
20221109,603538.SH,0.1242051716829164,618722.067,3.0,0.1022736141582227,医药生物
20221111,002354.SZ,0.0580177276390008,785928.2645,4.0,0.030878903668106,传媒
20221111,002766.SZ,-0.0678391959798994,482061.3679,3.0,-0.0949780199507941,计算机
20221111,603139.SH,-0.0765873015873015,243707.2,1.0,-0.1037261255581962,医药生物
20221116,600664.SH,0.0196592398427262,780074.8495,4.0,0.041391834108171,医药生物
20221117,300267.SZ,-0.0401328535842792,777602.036,4.0,-0.0237952412517782,医药生物
20221117,600661.SH,0.0304107424960502,280817.8534,1.0,0.0467483548285512,传媒
20221123,000985.SZ,-0.0353012781497262,254352.699,1.0,-0.0471188385178328,化工
20221123,002051.SZ,0.0266467704114259,1083970.2288,4.0,0.0148292100433193,建筑装饰
20221123,002953.SZ,-0.0186644545831602,410026.144,2.0,-0.0304820149512667,电气设备
20221123,300425.SZ,0.0043202033036848,334475.8491,2.0,-0.0074973570644216,公用事业
20221123,301091.SZ,0.0706682436428147,537472.0,3.0,0.0588506832747082,建筑装饰
20221123,600528.SH,0.0238805970149253,1803899.8895,5.0,0.0120630366468188,机械设备
20221123,601186.SH,0.0851703406813626,10768576.4095,5.0,0.0733527803132561,建筑装饰
20221123,601668.SH,0.0771276595744681,23147806.9299,5.0,0.0653100992063615,建筑装饰
20221123,601800.SH,0.1692160611854685,13870180.4027,5.0,0.1573985008173619,建筑装饰
20221124,002205.SZ,0.0126170126170124,213719.7122,1.0,-0.0009176407446032,公用事业
20221125,600610.SH,0.0167147873585642,1786886.0411,5.0,-0.0069635607974831,建筑装饰
20221130,000031.SZ,-0.0170226969292389,1765961.0957,5.0,-0.0393046483163687,房地产
20221130,000402.SZ,0.0341824229691878,1838191.8928,5.0,0.011900471582058,房地产
20221130,000886.SZ,-0.0112123335669238,463760.4727,3.0,-0.0334942849540536,交通运输
20221130,002314.SZ,0.0473790322580647,1142684.2205,4.0,0.0250970808709349,房地产
20221130,002398.SZ,-0.0544887181949111,480115.438,3.0,-0.0767706695820409,建筑材料
20221130,600708.SH,0.0,595046.0104,3.0,-0.0222819513871297,房地产
20221130,600838.SH,0.0673541733805991,276207.6849,1.0,0.0450722219934693,商业贸易
20221130,603237.SH,0.0471411901983662,427150.32,2.0,0.0248592388112365,
20221201,000421.SZ,-0.0728523967726625,336010.8537,2.0,-0.0934688513344627,公用事业
20221201,002523.SZ,-0.0467653936087295,466074.8232,3.0,-0.0673818481705297,机械设备
20221202,000599.SZ,-0.0333935018050544,359388.6943,2.0,-0.0426162514200583,化工
20221202,002053.SZ,-0.0495049504950494,1121448.4872,4.0,-0.0587277001100533,化工
20221202,002820.SZ,0.0656736628300613,187008.3826,1.0,0.0564509132150574,食品饮料
20221202,002910.SZ,0.0601891659501288,234464.8397,1.0,0.0509664163351248,食品饮料
20221207,000505.SZ,0.0047185709470844,687694.9374,3.0,0.0140928846469875,农林牧渔
20221207,000720.SZ,-0.050623800383877,747997.558,4.0,-0.0412494866839739,公用事业
20221207,002277.SZ,0.0178498985801216,546515.7376,3.0,0.0272242122800246,商业贸易
20221207,300240.SZ,0.0658914728682169,313781.5375,2.0,0.07526578656812,交通运输
20221207,600295.SH,-0.0484281091077206,3566440.5985,5.0,-0.0390537954078176,采掘
20221207,600335.SH,-0.0323182100683654,1296619.0624,4.0,-0.0229438963684623,汽车
20221207,601933.SH,-0.0162146226415094,3493889.2423,5.0,-0.0068403089416063,商业贸易
20221209,000560.SZ,-0.0322147651006708,697228.2519,3.0,-0.0265919396584937,房地产
20221221,000404.SZ,-0.015311004784689,428733.5231,3.0,-0.0220882359755613,家用电器
20221221,002031.SZ,0.034923339011925,743395.7365,4.0,0.0281461078210527,机械设备
20221228,002170.SZ,-0.0375677769171184,581970.1581,3.0,-0.0457930775532108,化工
20230118,000925.SZ,-0.0156979210861265,453203.2325,3.0,-0.0336915446478451,机械设备
20230120,002331.SZ,0.0014478764478766,305222.9861,2.0,-0.0209228157307634,计算机
20230201,000541.SZ,-0.0017422581914238,794042.8792,4.0,-0.0026509378816884,电子
20230201,002058.SZ,-0.0357688780189544,199393.1815,1.0,-0.0366775577092191,电气设备
20230201,002145.SZ,0.0722456351595421,2403105.8362,5.0,0.0713369554692775,化工
20230201,002218.SZ,0.1112940401712214,788465.4663,4.0,0.1103853604809568,电气设备
20230201,002239.SZ,-0.0066518847006652,979463.9595,4.0,-0.0075605643909298,汽车
20230201,002527.SZ,0.0558794946550047,516422.3072,3.0,0.0549708149647401,电气设备
20230201,603656.SH,0.0351591413767577,213796.2798,1.0,0.0342504616864931,机械设备
20230202,002463.SZ,-0.0128322639780015,2670495.551,5.0,0.0038064903165974,电子
20230203,001266.SZ,-0.0259468508056082,349882.848,2.0,-0.0236824155518392,
20230203,002806.SZ,0.2276138069034519,240985.0741,1.0,0.2298782421572208,有色金属
20230208,002547.SZ,0.1646304215027492,615919.2137,3.0,0.1499523377327076,电子
20230209,002298.SZ,0.0466297322253002,538800.7359,3.0,0.0286666493151614,建筑装饰
20230209,002350.SZ,0.0326328800988875,457759.4453,2.0,0.0146697971887488,电气设备
20230215,002677.SZ,0.0895495495495495,888321.0146,4.0,0.0935767228612364,家用电器
20230215,002841.SZ,0.0677347574543838,4865897.7333,5.0,0.0717619307660707,电子
20230215,300724.SZ,-0.0159225476076174,4560118.2849,5.0,-0.0118953742959305,机械设备
20230215,300811.SZ,-0.0887527772773675,1037104.3134,4.0,-0.0847256039656806,有色金属
20230216,002151.SZ,0.0556792873051226,1628091.6035,4.0,0.0617556580311664,国防军工
20230216,603978.SH,-0.0255705832628908,388327.3828,2.0,-0.019494212536847,有色金属
20230222,001336.SZ,0.0785180149558124,245942.91,1.0,0.0893445486085569,
20230222,603211.SH,0.3075383589059375,448211.392,2.0,0.3183648925586819,
20230223,002665.SZ,-0.0471714236882583,1034128.428,4.0,-0.0511670748128587,电气设备
20230223,300673.SZ,0.0330001885725059,501772.2653,3.0,0.0290045374479055,农林牧渔
20230301,601669.SH,0.0635451505016722,13143559.5718,5.0,0.0731543072451688,建筑装饰
20230301,000919.SZ,-0.040175953079179,465644.896,2.0,-0.0305667963356824,医药生物
20230301,301087.SZ,-0.0050143266475648,898581.125,4.0,0.0045948300959317,医药生物
20230302,300627.SZ,-0.0028190476190476,1700873.1015,5.0,0.0162306248359419,通信
20230302,603206.SH,-0.0195333695062397,548444.3784,3.0,-0.0004836970512501,
20230308,002901.SZ,0.0046127700898279,1641587.3413,4.0,0.0196768680107314,医药生物
20230309,300429.SZ,0.1087931370637549,494135.345,3.0,0.1214270071968391,化工
20230310,301036.SZ,-0.0604856512141278,215300.0,1.0,-0.0359992246349412,化工
20230315,600975.SH,-0.0646912814148308,975290.1878,4.0,-0.0686922475085882,农林牧渔
20230315,603078.SH,0.0155086215692277,734787.2796,3.0,0.0115076554754702,化工
20230317,601678.SH,0.0073022312373223,1212183.3666,4.0,-0.0186124141289607,化工
20230407,600203.SH,0.1260426320667287,407975.8004,2.0,0.1295619646396587,电子
20230412,601599.SH,-0.0382862351868732,398066.0614,2.0,-0.0465712552794567,传媒
20230412,001330.SZ,0.0154686078252956,1617808.8442,4.0,0.0071835877327122,
20230511,002846.SZ,0.0958792329661362,293603.9352,2.0,0.1029144927096534,轻工制造
20230511,300745.SZ,0.0088838268792712,564877.8202,3.0,0.0159190866227885,电气设备
20230511,603197.SH,0.0056171683710208,1006177.5409,4.0,0.0126524281145381,汽车
20230517,301361.SZ,0.4330578512396688,295028.096,2.0,0.4410474715786867,
20230519,002820.SZ,0.0868377935554343,223767.2806,1.0,0.1072139949594103,食品饮料
20230524,002728.SZ,-0.0250039815257208,612039.9321,3.0,-0.0182944199758775,医药生物
20230525,301168.SZ,-0.0684691011235953,687360.0,3.0,-0.0645749710609286,电气设备
20230526,603318.SH,-0.0092414324220251,403077.4358,2.0,-0.0094494525593984,机械设备
20230607,002806.SZ,0.0364315740308265,239400.7733,1.0,0.0224792841010077,有色金属
20230607,002989.SZ,-0.0311173974540311,298164.9493,2.0,-0.0450696873838499,建筑装饰
20230607,000561.SZ,0.0639269406392695,595621.9362,3.0,0.0499746507094507,国防军工
20230607,600257.SH,0.1281542387297982,262274.2675,1.0,0.1142019487999794,农林牧渔
20230608,000926.SZ,-0.0541718555417184,427195.1133,2.0,-0.0699682542179748,房地产
20230609,600159.SH,-0.0596919127086005,241530.9405,1.0,-0.0852125997159597,房地产
20230614,300051.SZ,0.1811220938326601,445421.0044,2.0,0.1656861510771734,传媒
20230614,600929.SH,-0.0093786635404455,1212022.9628,4.0,-0.0248146062959322,化工
20230615,000757.SZ,-0.1129476584022037,275928.7343,1.0,-0.1093575694146228,汽车
20230615,600616.SH,-0.1348841139232278,512457.7917,3.0,-0.1312940249356469,食品饮料
20230621,002079.SZ,0.002050861361772,1202135.2846,4.0,0.026890191842729,电子
20230621,002935.SZ,0.0010175897659541,771727.5376,4.0,0.0258569202469111,国防军工
20230621,300585.SZ,0.1309288537549409,381748.8886,2.0,0.1557681842358979,汽车
20230621,603703.SH,-0.0497835497835496,499638.4725,3.0,-0.0249442193025926,通信
20230628,000635.SZ,0.0042896795357054,295472.1869,2.0,-0.0135973286550963,化工
20230630,002547.SZ,0.0414402173913042,560644.4125,3.0,0.0334935744740418,电子
20230630,002576.SZ,0.0730680948737565,330034.9,2.0,0.0651214519564942,电气设备
20230630,002057.SZ,0.0239258635214827,797000.1648,4.0,0.0159792206042204,有色金属
20230705,000963.SZ,0.0534646690196642,7868423.1311,5.0,0.0606185337745577,医药生物
20230705,002378.SZ,0.0334328358208955,764101.6356,4.0,0.0405867005757889,有色金属
20230705,300102.SZ,-0.0287750791974656,651567.5523,3.0,-0.0216212144425722,电子
20230705,300124.SZ,0.036918286213645,18761084.0658,5.0,0.0440721509685384,电气设备
20230705,300552.SZ,0.0906385900663766,494895.0861,3.0,0.09779245482127,计算机
20230705,300835.SZ,0.0760517799352755,443793.466,2.0,0.083205644690169,有色金属
20230705,600206.SH,0.0182224514354478,1235967.8647,4.0,0.0253763161903413,有色金属
20230705,688311.SH,-0.0648894668400522,886329.792,4.0,-0.0577356020851588,国防军工
20230706,300177.SZ,0.0881695114773393,549196.7707,3.0,0.0979132113037064,计算机
20230707,000537.SZ,0.0671540081774253,2499502.8062,5.0,0.0600602509390175,房地产
20230712,600426.SH,0.0305563202282339,7134355.1966,5.0,0.0362868093196712,化工
20230712,600875.SH,0.0037502038154249,6171578.3843,5.0,0.0094806929068621,电气设备
20230712,300322.SZ,-0.0897724431107778,428952.4593,2.0,-0.0840419540193405,电子
20230712,002383.SZ,-0.0832666132906323,590807.5234,3.0,-0.077536124199195,计算机
20230712,000932.SZ,0.0421393841166937,3516493.942,5.0,0.0478698732081309,钢铁
20230712,000581.SZ,0.0051464766429136,1844746.8191,5.0,0.0108769657343509,汽车
20230713,603161.SH,-0.0576587070471753,213706.8,1.0,-0.0605286943718231,汽车
20230719,301076.SZ,-0.0168481078278902,308059.96,2.0,-0.0238860230644025,化工
20230721,300106.SZ,0.0239567233384854,188931.0851,1.0,0.0134976543605056,农林牧渔
20230721,300410.SZ,-0.1012185534591195,381993.2302,2.0,-0.1116776224370993,机械设备
20230726,600802.SH,0.0972938744006839,261201.588,1.0,0.0844668842663389,建筑材料
20230726,600622.SH,0.0734803583735355,482898.6994,3.0,0.0606533682391905,房地产
20230726,600606.SH,0.0555612748012659,4427078.7689,5.0,0.0427342846669209,房地产
20230726,600533.SH,0.0525219827823288,386400.0,2.0,0.0396949926479839,房地产
20230726,600369.SH,0.2410324608118956,2638108.3222,5.0,0.2282054706775507,非银金融
20230726,600340.SH,0.0901177235175139,1048877.0517,4.0,0.0772907333831689,房地产
20230726,300762.SZ,0.1005260818140334,841742.7203,4.0,0.0876990916796884,国防军工
20230726,002314.SZ,0.0446065149939471,1018126.2249,4.0,0.0317795248596022,房地产
20230726,002244.SZ,0.1149395482825201,3086552.3389,5.0,0.1021125581481752,房地产
20230726,000863.SZ,0.0585036272693968,472279.824,3.0,0.0456766371350518,房地产
20230726,000006.SZ,0.0472412515522704,664197.5626,3.0,0.0344142614179254,房地产
20230727,600022.SH,0.0326713523792603,1636923.9818,5.0,0.0205966534933501,钢铁
20230728,000572.SZ,0.241211274601482,848632.3958,4.0,0.220257773540563,汽车
20230728,000776.SZ,0.0947127592795897,12231845.7007,5.0,0.0737592582186708,非银金融
20230728,000981.SZ,-0.0596519492844741,1769552.3472,5.0,-0.0806054503453931,房地产
20230728,002080.SZ,0.0935761623866631,3779134.3112,5.0,0.0726226613257441,化工
20230728,002662.SZ,-0.0550838780138018,552000.0,3.0,-0.0760373790747208,汽车
20230802,600361.SH,0.0839506172839505,2450202.345,5.0,0.0900504316802258,商业贸易
20230802,000758.SZ,-0.0039165994701069,1040358.4622,4.0,0.0021832149261683,有色金属
20230802,600284.SH,-0.0145268943855515,685000.736,3.0,-0.0084270799892762,建筑装饰
20230803,002702.SZ,0.0156929019797198,302878.8,2.0,0.0231824249241888,食品饮料
20230804,002693.SZ,0.0698856416772553,292161.2944,1.0,0.0799509633398187,医药生物
20230804,600226.SH,0.0035975844789926,878476.605,4.0,0.013662906141556,传媒
20230804,600613.SH,0.169352571910428,428325.4457,2.0,0.1794178935729915,医药生物
20230804,600705.SH,-0.0072482526533781,3847653.9,5.0,0.0028170690091853,非银金融
20230809,002907.SZ,0.1705989110707801,746662.2094,4.0,0.2017532280099141,医药生物
20230810,000705.SZ,0.0517204982056156,280663.5602,1.0,0.0857916424644531,医药生物
20230810,300099.SZ,-0.0609506248719524,491755.9251,3.0,-0.0268794806131149,机械设备
20230811,001299.SZ,0.045871559633027,359777.8588,2.0,0.0751098106903402,
20230811,003023.SZ,-0.0529394756964622,230382.0792,1.0,-0.023701224639149,家用电器
20230816,603610.SH,-0.0062901306790766,460300.1983,3.0,0.0154458033843321,轻工制造
20230816,002999.SZ,0.0293483168208759,296843.568,2.0,0.0510842508842847,化工
20230816,300086.SZ,-0.0870562797147628,302400.0,2.0,-0.065320345651354,医药生物
20230818,601022.SH,-0.0192471038982161,1570360.0008,5.0,0.0134029326007647,
20230823,002178.SZ,-0.0477335942005707,328302.5335,2.0,-0.0539369078096751,建筑装饰
20230823,003007.SZ,0.1970700347988696,312312.0,2.0,0.1908667211897652,计算机
20230824,002778.SZ,-0.0528308485987847,193991.3815,1.0,-0.0792980529106366,化工
20230824,603956.SH,0.0012283575105289,453524.3438,3.0,-0.0252388468013229,机械设备
20230825,002048.SZ,0.0250347334496443,1153573.3348,4.0,0.0093854832846116,汽车
20230825,600097.SH,-0.1225962671442711,253465.2601,1.0,-0.1382455173093039,农林牧渔
20230830,300049.SZ,0.0740445180062132,700773.4584,3.0,0.0657644043390979,医药生物
20230906,001287.SZ,-0.0251958934791671,2247784.4869,5.0,-0.0176465404036139,
20230907,603324.SH,-0.0734460907765661,486525.023,3.0,-0.0562288193129787,机械设备
20230907,300213.SZ,0.0093316988180329,389479.378,2.0,0.0265489702816204,通信
